player_id,player_name,team_id,team_name,position,price_m,price_rank_pct_position,model_ev_before_price_quality,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_ev,weighted_group_stage_ev,price_quality_weight,price_quality_spread_multiplier,price_quality_applied,price_quality_method,component_source,base_ev_source,repair_status
hazem_mastouri__tun,Hazem Mastouri,TUN,Tunesien,FWD,3.5,0.649621,1.199121,2.718174,1.580036,1.798681,1.580036,1.370533,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
sherel_floranus__cuw,Sherel Floranus,CUW,Curaçao,DEF,2.5,0.4202,0.941499,1.885337,1.885337,1.412249,1.885337,1.366226,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ahmad_assaf__jor,Ahmad Assaf,JOR,Jordan,DEF,2.5,0.4202,0.932342,1.885337,1.885337,1.398513,1.885337,1.36119,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
orlando_gill__par,Orlando Gill,PAR,Paraguay,GK,3,0.461538,1.349144,1.956902,1.37095,1.956902,1.37095,1.358957,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
duje_aleta_car__cro,Duje Caleta-Car,CRO,Kroatien,DEF,3,0.71197,1.309022,2.744375,1.405904,1.963533,1.405904,1.352619,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
lucas_herrington__aus,Lucas Herrington,AUS,Australien,DEF,2,0.118454,1.638747,0.99693,0.99693,0.99693,0.99693,1.349929,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
aiden_o_neill__aus,Aiden O'Neill,AUS,Australien,MID,2.5,0.352792,1.438472,1.230602,1.230602,1.230602,1.230602,1.34493,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
jean_kevin_duverne__hai,Jean-Kevin Duverne,HAI,Haiti,DEF,2.5,0.4202,0.897969,1.885337,1.885337,1.346954,1.885337,1.342284,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
fabian_ruiz__esp,Fabian Ruiz,ESP,Spanien,MID,4.5,0.927665,1.092068,2.805869,2.324863,1.638102,1.638102,1.337783,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
leon_goretzka__ger,Leon Goretzka,GER,Tyskland,MID,4.5,0.927665,1.209131,2.805869,1.491921,1.813696,1.491921,1.336386,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
otabek_shukurov__uzb,Otabek Shukurov,UZB,Usbekistan,MID,2.5,0.352792,1.421859,1.230602,1.230602,1.230602,1.230602,1.335793,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
jos_cordoba__pan,Jose Cordoba,PAN,Panama,DEF,2.5,0.4202,1.089943,1.885337,1.638627,1.634914,1.634914,1.33518,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
tshepang_moremi__rsa,Tshepang Moremi,RSA,Sydafrika,FWD,2.5,0.276515,1.357367,1.306698,1.306698,1.306698,1.306698,1.334566,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
juan_jose_caceres__par,Juan Jose Caceres,PAR,Paraguay,DEF,3,0.71197,1.091635,2.744375,1.628982,1.637452,1.628982,1.333441,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
bilal_el_khannouss__mar,Bilal El Khannouss,MAR,Marokko,MID,3,0.656091,1.17601,2.061703,1.524482,1.764015,1.524482,1.332822,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ali_nemati__irn,Ali Nemati,IRN,Iran,DEF,2.5,0.4202,1.283735,1.885337,1.384376,1.885337,1.384376,1.329023,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
leandro_paredes__arg,Leandro Paredes,ARG,Argentina,MID,4,0.884518,1.251736,2.687637,1.423296,1.877604,1.423296,1.328938,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
dan_burn__eng,Dan Burn,ENG,England,DEF,3.5,0.857855,1.239419,3.173894,1.435053,1.859129,1.435053,1.327454,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,Saudi-Arabien,MID,3,0.656091,0.710109,2.061703,2.061703,1.065163,2.061703,1.318326,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ime_okon__rsa,Ime Okon,RSA,Sydafrika,DEF,2,0.118454,1.576455,0.99693,0.99693,0.99693,0.99693,1.315669,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,Elfenbenskysten,DEF,2.5,0.4202,1.207376,1.885337,1.446323,1.811064,1.446323,1.314902,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,Senegal,DEF,3.5,0.857855,1.064353,3.173894,1.719797,1.59653,1.59653,1.303832,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
dami_n_bobadilla__par,Damian Bobadilla,PAR,Paraguay,MID,2.5,0.352792,1.48555,1.230602,1.076601,1.230602,1.076601,1.301523,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
amir_al_ammari__irq,Amir Al Ammari,IRQ,Irak,MID,3,0.656091,0.67327,2.061703,2.061703,1.009905,2.061703,1.298065,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ryan_mendes_da_graca__cpv,Ryan Mendes Da Graça,CPV,Kap Verde,FWD,3,0.494318,0.611218,2.130656,2.130656,0.916827,2.130656,1.294965,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
mohamed_kanno__ksa,Mohamed Kanno,KSA,Saudi-Arabien,MID,3,0.656091,0.665043,2.061703,2.061703,0.997565,2.061703,1.29354,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
yerry_mina__col,Yerry Mina,COL,Colombia,DEF,3,0.71197,1.263321,2.744375,1.326709,1.894981,1.326709,1.291846,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ko_itakura__jpn,Ko Itakura,JPN,Japan,DEF,2,0.118454,1.622864,0.99693,0.876159,0.99693,0.876159,1.286847,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
keito_nakamura__jpn,Keito Nakamura,JPN,Japan,MID,3,0.656091,1.045944,2.061703,1.645828,1.568916,1.568916,1.281281,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,Saudi-Arabien,DEF,3,0.71197,1.04545,2.744375,2.258228,1.568175,1.568175,1.280676,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
marko_stamenic__nzl,Marko Stamenic,NZL,New Zealand,MID,2.5,0.352792,1.316939,1.230602,1.230602,1.230602,1.230602,1.278087,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
leo_ostigard__nor,Leo Østigård,NOR,Norge,DEF,2.5,0.4202,1.408442,1.885337,1.116119,1.885337,1.116119,1.276897,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ali_ahmed__can,Ali Ahmed,CAN,Canada,MID,3,0.656091,1.362335,2.061703,1.167218,2.043503,1.167218,1.274533,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
leandro_bacuna__cuw,Leandro Bacuna,CUW,Curaçao,MID,2.5,0.352792,1.303089,1.230602,1.230602,1.230602,1.230602,1.27047,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,Saudi-Arabien,GK,2.5,0.169231,1.645732,0.807321,0.807321,0.807321,0.807321,1.268447,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
erik_lira__mex,Erik Lira,MEX,Mexico,MID,2.5,0.352792,1.515077,1.230602,0.957584,1.230602,0.957584,1.264205,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
lyndon_dykes__sco,Lyndon Dykes,SCO,Skotland,FWD,2.5,0.276515,1.712363,1.306698,0.709537,1.306698,0.709537,1.261091,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
grant_hanley__sco,Grant Hanley,SCO,Skotland,DEF,2.5,0.4202,1.3717,1.885337,1.113695,1.885337,1.113695,1.255598,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
d_sir_dou__fra,Desire Doue,FRA,Frankrig,FWD,4,0.753788,1.054248,3.112241,1.496543,1.581372,1.496543,1.253281,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
merchas_doski__irq,Merchas Doski,IRQ,Irak,DEF,2.5,0.4202,0.733624,1.885337,1.885337,1.100436,1.885337,1.251895,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
lamine_camara__sen,Lamine Camara,SEN,Senegal,MID,3,0.656091,1.02021,2.061703,1.616081,1.530315,1.530315,1.249757,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ollie_watkins__eng,Ollie Watkins,ENG,England,FWD,4,0.753788,1.315612,3.112241,1.168869,1.973418,1.168869,1.249578,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
manu_kon__fra,Manu Koné,FRA,Frankrig,MID,3.5,0.817259,1.142333,2.503334,1.358953,1.7135,1.358953,1.239812,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
zaid_tahseen__irq,Zaid Tahseen,IRQ,Irak,DEF,2.5,0.4202,0.709809,1.885337,1.885337,1.064714,1.885337,1.238796,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
gideon_mensah__gha,Gideon Mensah,GHA,Ghana,DEF,3,0.71197,1.010593,2.744375,1.615261,1.51589,1.51589,1.237976,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
n_golo_kant__fra,N'Golo Kante,FRA,Frankrig,MID,3,0.656091,1.303861,2.061703,1.137471,1.955791,1.137471,1.228986,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
an_bal_godoy__pan,Anibal Godoy,PAN,Panama,MID,2.5,0.352792,1.319285,1.230602,1.098576,1.230602,1.098576,1.219966,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ante_budimir__cro,Ante Budimir,CRO,Kroatien,FWD,3.5,0.649621,1.186484,2.718174,1.25735,1.779726,1.25735,1.218374,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
antonio_r_diger__ger,Antonio Rüdiger,GER,Tyskland,DEF,4.5,0.972569,1.32649,3.511635,1.086099,1.989735,1.086099,1.218314,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
orlando_mosquera__pan,Orlando Mosquera,PAN,Panama,GK,2.5,0.169231,1.552976,0.807321,0.807321,0.807321,0.807321,1.217431,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
vozinha__cpv,Vozinha,CPV,Kap Verde,GK,2.5,0.169231,1.550628,0.807321,0.807321,0.807321,0.807321,1.21614,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
daichi_kamada__jpn,Daichi Kamada,JPN,Japan,MID,3.5,0.817259,0.991981,2.503334,2.026628,1.487972,1.487972,1.215177,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
derrick_kohn__gha,Derrick Köhn,GHA,Ghana,DEF,2,0.118454,1.434786,0.99693,0.94452,0.99693,0.94452,1.214166,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,Egypten,DEF,2.5,0.4202,1.259875,1.885337,1.146285,1.885337,1.146285,1.208759,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_maza__alg,Ibrahim Maza,ALG,Algeriet,MID,3,0.656091,1.411507,2.061703,0.95987,2.061703,0.95987,1.20827,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mark_mckenzie__usa,Mark McKenzie,USA,USA,DEF,2,0.118454,1.602455,0.99693,0.717789,0.99693,0.717789,1.204355,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
niko_sigur__can,Niko Sigur,CAN,Canada,MID,2.5,0.352792,1.246833,1.230602,1.138307,1.230602,1.138307,1.197996,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,Usbekistan,DEF,2.5,0.4202,0.977698,1.885337,1.747438,1.466547,1.466547,1.19768,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ben_doak__sco,Ben Doak,SCO,Skotland,MID,3,0.656091,0.479531,2.061703,2.061703,0.719297,2.061703,1.191508,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
djed_spence__eng,Djed Spence,ENG,England,DEF,2.5,0.4202,1.421284,1.885337,0.902807,1.885337,0.902807,1.187969,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,Japan,DEF,3.5,0.857855,1.073193,3.173894,1.327141,1.60979,1.327141,1.18747,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
alan_minda__ecu,Alan Minda,ECU,Ecuador,MID,3,0.656091,1.359155,2.061703,0.970179,2.038733,0.970179,1.184116,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
michel_aebischer__sui,Michel Aebischer,SUI,Schweiz,MID,2.5,0.352792,1.33174,1.230602,1.002765,1.230602,1.002765,1.183701,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
fredrik_aursnes__nor,Fredrik Aursnes,NOR,Norge,MID,3,0.656091,0.444024,2.061703,2.061703,0.666036,2.061703,1.17198,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
giuliano_simeone__arg,Giuliano Simeone,ARG,Argentina,FWD,4,0.753788,1.045707,3.112241,1.316923,1.56856,1.316923,1.167754,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
rani_khedira__tun,Rani Khedira,TUN,Tunesien,MID,3,0.656091,0.433518,2.061703,2.061703,0.650277,2.061703,1.166201,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,Sydkorea,DEF,2,0.118454,1.434049,0.99693,0.834003,0.99693,0.834003,1.164028,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,Egypten,MID,3,0.656091,0.418444,2.061703,2.061703,0.627666,2.061703,1.157911,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,Japan,DEF,3,0.71197,1.002325,2.744375,1.346312,1.503487,1.346312,1.157119,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
r_ben_neves__por,Ruben Neves,POR,Portugal,MID,4,0.884518,1.056097,2.687637,1.274324,1.584145,1.274324,1.154299,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
meschak_elia__cod,Meschack Elia,COD,Congo DR,MID,3,0.656091,0.942097,2.061703,1.658493,1.413145,1.413145,1.154069,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jacob_italiano__aus,Jacob Italiano,AUS,Australien,DEF,2,0.118454,1.311094,0.99693,0.949789,0.99693,0.949789,1.148507,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
amine_gouiri__alg,Amine Gouiri,ALG,Algeriet,FWD,3,0.494318,0.308848,2.130656,2.130656,0.463272,2.130656,1.128662,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
kieran_tierney__sco,Kieran Tierney,SCO,Skotland,DEF,2.5,0.4202,1.183662,1.885337,1.059829,1.775493,1.059829,1.127937,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
marwan_ateya__egy,Marwan Ateya,EGY,Egypten,MID,3,0.656091,0.361662,2.061703,2.061703,0.542493,2.061703,1.12668,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
logan_costa__cpv,Logan Costa,CPV,Kap Verde,DEF,2.5,0.4202,0.918535,1.885337,1.761982,1.377803,1.377803,1.125205,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
antoine_semenyo__gha,Antoine Semenyo,GHA,Ghana,FWD,4,0.753788,0.915701,3.112241,2.794792,1.373552,1.373552,1.121734,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
roberto_lopes__cpv,Roberto Lopes,CPV,Kap Verde,DEF,2,0.118454,1.219548,0.99693,0.99693,0.99693,0.99693,1.11937,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
rodri_hernandez__esp,Rodri Hernandez,ESP,Spanien,MID,5,0.956853,0.911093,2.88585,1.574849,1.366639,1.366639,1.116089,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
martin_erlic__cro,Martin Erlic,CRO,Kroatien,DEF,3,0.71197,1.092779,2.744375,1.142444,1.639168,1.142444,1.115128,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
elijah_just__nzl,Elijah Just,NZL,New Zealand,MID,3,0.656091,0.340127,2.061703,2.061703,0.51019,2.061703,1.114836,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,Qatar,DEF,2.5,0.4202,0.905622,1.885337,1.857595,1.358433,1.358433,1.109387,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
koni_de_winter__bel,Koni de Winter,BEL,Belgien,DEF,3,0.71197,1.064055,2.744375,1.162439,1.596083,1.162439,1.108328,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
